image_path,x1,y1,x2,y2,text
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,42,3110,130,2392,DC
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2314,883,2392,Pencils:
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2403,1079,2392,Christian Duce
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2491,946,2392,Colored by:
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2580,1033,2392,Alex Sinclair
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2668,874,2392,Genres:
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,720,2757,985,2392,Superhero
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,280,-582,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,385,-329,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,541,-620,601,Library
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,646,-270,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,816,-301,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,986,-317,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1142,-608,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1247,-337,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1417,-387,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1587,-288,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1757,-365,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,0,1927,-334,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20361.jpg,169,125,479,210,DC Comics
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,56,252,1384,364,Account
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,435,778,520,appcrawler6@gmail.com
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,661,602,746,Restore purchases
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,839,542,924,Merge Accounts
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,924,1321,1104,"Hi, appcrawler6@gmail.com. Do you have a comiXology account you would like to merge with this Amazon.com account?"
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,56,1127,1384,1239,Notifications
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,1310,396,1395,Downloads
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,1536,698,1621,News and sales alerts
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,56,1693,1384,1805,Guided View
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,1876,1002,1961,Open new books in GuidedView
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,2069,630,2154,Animate transitions
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,2154,1203,2220,Animate paneltopanel transitions in Guided View
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,2295,433,2380,Letterboxing
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,84,2380,1168,2392,Use bars to hide content outside the current panel
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,0,252,0,252,Back
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,0,252,0,252,Skip
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,0,252,0,252,Next
D:/Downloads/unique_uis/combined_rico_test/20362.jpg,169,125,398,210,Settings
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,252,246,420,# - E
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,246,252,495,420,F - K
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,495,252,746,420,L - Q
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,746,252,1016,420,R - W
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1016,252,1268,420,X - Z
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,420,0,420,comiXology Unlimited
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,639,772,783,100 Words
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,811,632,871,1 Book
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,1079,539,1223,52
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,1251,684,1311,58 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,1525,1405,1657,52 Aftermath: The Four Horsemen
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,1685,657,1745,6 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,2075,1211,2219,Action Comics (1938-2011)
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,473,2247,711,2307,294 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1440,420,1440,420,comiXology Unlimited
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,639,1440,783,Fables: The Wolf Among Us
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,811,1440,871,1 Book
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,1085,1440,1217,The Fall and Rise of Captain Atom (2017-)
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,1245,1440,1305,3 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,1519,1440,1663,Fate (1994-1996)
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,1691,1440,1751,23 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,1959,1440,2103,Final Crisis
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,2131,1440,2191,10 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,2405,1440,2392,Final Crisis: Legion of Three Worlds
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,1913,2565,1440,2392,5 Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,280,-582,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,385,-329,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,541,-620,601,Library
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,646,-270,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,816,-301,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,986,-317,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1142,-608,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1247,-337,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1417,-387,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1587,-288,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1757,-365,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,0,1927,-334,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20363.jpg,169,125,340,210,Series
D:/Downloads/unique_uis/combined_rico_test/20364.jpg,169,125,607,210,Amazon Sign In
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,250,1195,1190,1273,There are no items in your Wish List.
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1326,1440,1449,View an item in the store and tap the Wish List button to add it to your list.
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,280,-582,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,385,-329,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,541,-620,601,Library
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,646,-270,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,816,-301,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,986,-317,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1142,-608,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1247,-337,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1417,-387,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1587,-288,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1757,-365,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,0,1927,-334,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20365.jpg,169,125,425,210,Wish List
D:/Downloads/unique_uis/combined_rico_test/20366.jpg,0,84,0,84,Google
D:/Downloads/unique_uis/combined_rico_test/20366.jpg,0,84,0,84,about:blank
D:/Downloads/unique_uis/combined_rico_test/20366.jpg,0,84,0,84,Loading
D:/Downloads/unique_uis/combined_rico_test/20366.jpg,187,84,1072,266,https://m.facebook.com/dccomics
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,507,1398,579,DC
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,607,1398,667,1013 Series
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,1063,1398,1135,MAD
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,1163,1398,1223,1 Series
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,1619,1398,1691,Vertigo
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,480,1719,1398,1779,18 Series
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,56,280,257,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,385,510,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,56,541,219,601,Library
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,646,569,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,816,538,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,986,522,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,56,1142,231,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,1247,502,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,1417,452,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,1587,551,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,1757,474,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,0,1927,505,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20367.jpg,169,125,479,210,DC Comics
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,445,294,1115,448,Action Comics (1938-2011)
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,445,448,700,513,295 Books
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,42,690,1398,1020,"Rocketed to Earth from the doomed planet Krypton, the baby Kal-El was found by a kindly couple and raised as Clark Kent. Developing extraordinary powers thanks to Earth's yellow sun, Clark fights for truth, justice and the American way as Superman, the Man of Steel!"
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,42,1105,461,1174,LATEST RELEASES
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,461,1115,1246,1172,(18 of 15)
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,1260,1113,1398,1165,SEE ALL
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,42,1105,42,1105,Add All To Cart
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1290,1363,1422,Action Comics (1938-2011) #25
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1290,515,1290,(1 Rating)
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1653,737,1799,$0.99
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1290,515,1290,BORROW
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1290,515,1290,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1290,515,1290,Learn More
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1946,1363,2078,Action Comics (1938-2011) #26
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1946,515,1946,(1 Rating)
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,2309,737,2392,$0.99
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1946,515,1946,BORROW
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1946,515,1946,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,515,1946,515,1946,Learn More
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,280,-582,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,385,-329,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,541,-620,601,Library
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,646,-270,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,816,-301,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,986,-317,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1142,-608,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1247,-337,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1417,-387,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1587,-288,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1757,-365,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,0,1927,-334,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20368.jpg,169,125,340,210,Series
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,507,1398,579,DC
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,607,1398,667,1013 Series
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,1063,1398,1135,MAD
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,1163,1398,1223,1 Series
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,1619,1398,1691,Vertigo
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,480,1719,1398,1779,18 Series
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,280,-582,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,385,-329,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,541,-620,601,Library
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,646,-270,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,816,-301,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,986,-317,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1142,-608,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1247,-337,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1417,-387,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1587,-288,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1757,-365,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,0,1927,-334,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20369.jpg,169,125,400,210,Imprints
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,358,1405,527,Sign In with Amazon
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,679,562,760,630,OR
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,665,1405,825,Sign In with comiXology
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,574,860,865,928,New User?
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,366,928,1074,996,Create an Amazon account
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Sign In with Amazon
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,OR
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Forgot Password
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Sign In
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,New User?
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Create an Amazon account
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,By creating an account you agree to our
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Terms of Use
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Privacy Policy
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Sign Out
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,You are currently subscribed to comiXology Unlimited.
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,35,287,35,287,Learn More
D:/Downloads/unique_uis/combined_rico_test/20370.jpg,169,125,359,210,Sign In
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,14,277,366,392,Series
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,1165,277,1384,392,All
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,205,1312,1234,1390,Looks like you dont own any books yet!
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,45,1443,1395,1499,Why not find some books using Search and get downloading?
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,56,280,257,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,385,510,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,56,541,219,601,Library
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,646,569,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,816,538,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,986,522,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,56,1142,231,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,1247,502,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,1417,452,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,1587,551,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,1757,474,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,0,1927,505,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20371.jpg,169,125,479,210,DC Comics
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Sign In with Amazon
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,OR
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Sign In with comiXology
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,New User?
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Create an Amazon account
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Sign In with Amazon
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,OR
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Forgot Password
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Sign In
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,New User?
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Create an Amazon account
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,By creating an account you agree to our
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Terms of Use
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,287,35,287,Privacy Policy
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,322,1405,412,appcrawler6@gmail.com
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,550,447,890,599,Sign Out
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,35,322,35,322,You are currently subscribed to comiXology Unlimited.
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,70,669,1370,849,"Hi, appcrawler6@gmail.com. Do you have a comiXology account you would like to merge with this Amazon.com account?"
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,70,884,374,952,Learn More
D:/Downloads/unique_uis/combined_rico_test/20372.jpg,169,125,359,210,Sign In
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,252,364,420,FEATURED
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,364,252,777,420,JUST ADDED
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,777,252,1127,420,POPULAR
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1127,252,1440,420,TOP RATED
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1507,252,1440,420,FREE
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,42,1240,536,1309,NEW THIS WEEK - 3/8
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,536,1250,1246,1307,(12 of 19)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1260,1248,1398,1300,SEE ALL
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,42,1240,42,1240,Add All To Cart
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1461,1281,1605,Action Comics (2016-) #975
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1461,515,1461,(No Ratings)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1752,737,1898,$3.99
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1461,515,1461,BORROW
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1461,515,1461,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,1461,515,1461,Learn More
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2123,1363,2255,Batgirl and the Birds of Prey (2016-) #8
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2123,515,2123,(No Ratings)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2402,737,2392,$2.99
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2123,515,2123,BORROW
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2123,515,2123,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,515,2123,515,2123,Learn More
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1482,462,1440,531,"MARCH 9, 2017"
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1820,472,1440,529,(14 of 30)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,2700,470,1440,522,SEE ALL
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1482,462,1440,462,Add All To Cart
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,689,1440,821,Action Comics (1938-2011) #755
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,689,1440,689,(No Ratings)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,968,1440,1114,$1.99
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,689,1440,689,BORROW
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,689,1440,689,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,689,1440,689,Learn More
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1345,1440,1477,Action Comics (1938-2011) #756
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1345,1440,1345,(No Ratings)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1624,1440,1770,$1.99
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1345,1440,1345,BORROW
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1345,1440,1345,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,1345,1440,1345,Learn More
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2001,1440,2133,Adventures of Superman (1986-2006) #568
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2001,1440,2001,(No Ratings)
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2280,1440,2392,$1.99
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2001,1440,2001,BORROW
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2001,1440,2001,Free With Membership
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,1955,2001,1440,2001,Learn More
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,56,280,257,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,385,510,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,56,541,219,601,Library
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,646,569,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,816,538,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,986,522,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,56,1142,231,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,1247,502,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,1417,452,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,1587,551,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,1757,474,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,0,1927,505,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20373.jpg,169,125,479,210,DC Comics
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,250,1195,1190,1273,There are no items in your Wish List.
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1326,1440,1449,View an item in the store and tap the Wish List button to add it to your list.
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,56,280,257,340,Discover
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,385,510,469,Featured
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,56,541,219,601,Library
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,646,569,730,Smart Lists
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,816,538,900,My Books
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,986,522,1070,Wish List
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,56,1142,231,1202,Browse
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1247,502,1331,Imprints
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1417,452,1501,Series
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1587,551,1671,Story Arcs
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1757,474,1841,Genres
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,0,1927,505,2011,Creators
D:/Downloads/unique_uis/combined_rico_test/20374.jpg,169,125,479,210,DC Comics
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,0,284,-235,369,"Tuesday April 11, 2017"
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,0,392,0,468,No Games Scheduled
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,35,252,1078,401,Atlantic Hockey
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,401,1440,576,AIC
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,604,1440,779,Air Force
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,807,1440,982,Army
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,1010,1440,1185,Bentley
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,1213,1440,1388,Canisius
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,1416,1440,1591,Holy Cross
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,1619,1440,1794,Mercyhurst
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,1822,1440,1997,Niagara
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,2025,1440,2200,RIT
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,224,2228,1440,2392,Robert Morris
D:/Downloads/unique_uis/combined_rico_test/20375.jpg,1440,252,1440,407,League
